stress_level,method,seed,mean_success,ci95_success,mean_goal_validity_f1,ci95_goal_validity_f1,mean_retarget_precision,ci95_retarget_precision,mean_stale_goal_pursuit,ci95_stale_goal_pursuit,mean_unsafe_reach,ci95_unsafe_reach,mean_false_abandonment,ci95_false_abandonment,mean_reappearance_recovery,ci95_reappearance_recovery,mean_substitute_goal_success,ci95_substitute_goal_success,mean_belief_update_latency,ci95_belief_update_latency,mean_intervention_cost,ci95_intervention_cost,mean_ece,ci95_ece,mean_regret,ci95_regret,mean_utility,ci95_utility,groups
0.3,risk_budgeted_goal_recovery,6,0.666667,0.055874,0.574974,0.002881,0.477621,0.004299,0.038194,0.024296,0.024306,0.016817,0.041667,0.020633,0.430556,0.067269,0.427083,0.056636,0.60585,0.014174,0.244043,0.001688,0.066183,0.001541,0.293434,0.049278,0.52061,0.065384,48
0.3,risk_budgeted_goal_recovery,7,0.645833,0.048266,0.573233,0.00332,0.476741,0.003929,0.072917,0.034942,0.017361,0.017506,0.079861,0.029162,0.402778,0.05903,0.496528,0.060342,0.607588,0.013335,0.243687,0.001916,0.066427,0.001622,0.311776,0.042732,0.460882,0.058058,48
0.3,risk_budgeted_goal_recovery,8,0.670139,0.052818,0.574202,0.003466,0.47863,0.003031,0.052083,0.024133,0.010417,0.011534,0.048611,0.025657,0.451389,0.065216,0.451389,0.057508,0.599974,0.014965,0.245032,0.001757,0.06725,0.001397,0.289629,0.04624,0.526524,0.057774,48
0.3,risk_budgeted_goal_recovery,9,0.65625,0.047056,0.57148,0.002749,0.478695,0.003842,0.052083,0.027778,0.010417,0.011534,0.038194,0.020027,0.440972,0.051915,0.4375,0.059661,0.60611,0.014454,0.242685,0.001612,0.066958,0.001191,0.302122,0.041143,0.516156,0.055434,48
0.3,risk_calibrated_goal_belief_revision_v5,0,0.791667,0.04715,0.767238,0.003267,0.62794,0.003635,0.003472,0.006806,0.0,0.0,0.006944,0.009522,0.569444,0.052227,0.611111,0.045965,0.448971,0.01392,0.273308,0.001948,0.019773,0.001668,0.182994,0.041441,0.740213,0.048777,48
0.3,risk_calibrated_goal_belief_revision_v5,1,0.795139,0.056913,0.763659,0.00283,0.632271,0.004044,0.0,0.0,0.0,0.0,0.003472,0.006806,0.552083,0.048784,0.583333,0.063034,0.453934,0.013614,0.271317,0.001921,0.019644,0.001467,0.17967,0.049817,0.746114,0.058085,48
0.3,risk_calibrated_goal_belief_revision_v5,2,0.798611,0.047608,0.76228,0.003297,0.62926,0.003755,0.003472,0.006806,0.0,0.0,0.0,0.0,0.559028,0.057943,0.680556,0.059826,0.453588,0.013262,0.272673,0.002001,0.019157,0.001435,0.177214,0.041992,0.753473,0.049248,48
0.3,risk_calibrated_goal_belief_revision_v5,3,0.791667,0.049116,0.764123,0.003277,0.626573,0.00381,0.006944,0.009522,0.0,0.0,0.006944,0.009522,0.579861,0.054145,0.621528,0.049346,0.450245,0.014414,0.270038,0.001622,0.019823,0.001456,0.18329,0.043287,0.739459,0.049585,48
0.3,risk_calibrated_goal_belief_revision_v5,4,0.819444,0.045448,0.766393,0.002354,0.627273,0.003456,0.006944,0.009522,0.0,0.0,0.0,0.0,0.572917,0.058282,0.579861,0.060733,0.451619,0.012936,0.273063,0.002168,0.01894,0.00115,0.158815,0.039843,0.76835,0.046175,48
0.3,risk_calibrated_goal_belief_revision_v5,5,0.760417,0.047556,0.761701,0.002972,0.6268,0.003705,0.003472,0.006806,0.0,0.0,0.0,0.0,0.572917,0.05319,0.59375,0.059883,0.450528,0.01365,0.272508,0.002006,0.018362,0.001803,0.210396,0.041518,0.713036,0.047048,48
0.3,risk_calibrated_goal_belief_revision_v5,6,0.746528,0.055012,0.761485,0.003395,0.627882,0.003653,0.006944,0.009522,0.0,0.0,0.003472,0.006806,0.565972,0.058955,0.618056,0.054118,0.446217,0.014276,0.272348,0.001685,0.020166,0.001447,0.222972,0.04837,0.694911,0.055627,48
0.3,risk_calibrated_goal_belief_revision_v5,7,0.802083,0.045263,0.764362,0.002959,0.632271,0.003274,0.010417,0.011534,0.0,0.0,0.006944,0.009522,0.538194,0.053486,0.621528,0.062081,0.452565,0.014469,0.271996,0.00191,0.018938,0.00142,0.173845,0.039523,0.744407,0.046301,48
0.3,risk_calibrated_goal_belief_revision_v5,8,0.802083,0.057259,0.765169,0.003376,0.626997,0.003292,0.006944,0.009522,0.0,0.0,0.013889,0.01317,0.538194,0.067554,0.576389,0.054985,0.453641,0.015113,0.271902,0.001892,0.018229,0.001672,0.174006,0.050334,0.740839,0.059223,48
0.3,risk_calibrated_goal_belief_revision_v5,9,0.767361,0.051227,0.761231,0.003043,0.629371,0.004249,0.006944,0.009522,0.0,0.0,0.0,0.0,0.534722,0.044528,0.607639,0.056287,0.452366,0.013621,0.272197,0.001804,0.019053,0.001516,0.204353,0.045027,0.715324,0.053756,48
0.3,robust_mpc_replan,0,0.645833,0.054697,0.48882,0.003497,0.446555,0.003972,0.079861,0.027492,0.024306,0.016817,0.079861,0.025714,0.420139,0.053264,0.472222,0.065488,0.668693,0.013471,0.235477,0.002163,0.099001,0.001441,0.310873,0.047976,0.440053,0.062105,48
0.3,robust_mpc_replan,1,0.611111,0.061771,0.487566,0.003088,0.445863,0.003126,0.065972,0.036053,0.020833,0.015759,0.052083,0.027778,0.395833,0.052038,0.399306,0.060538,0.66999,0.01426,0.235701,0.002164,0.099757,0.001574,0.341323,0.054163,0.431039,0.067093,48
0.3,robust_mpc_replan,2,0.631944,0.051429,0.489911,0.003172,0.4463,0.003488,0.052083,0.027778,0.048611,0.025657,0.079861,0.032243,0.350694,0.056076,0.444444,0.059429,0.667953,0.013442,0.23767,0.001667,0.099192,0.001614,0.323391,0.044941,0.416284,0.060672,48
0.3,robust_mpc_replan,3,0.649306,0.056913,0.489838,0.002601,0.446537,0.002943,0.083333,0.033693,0.041667,0.024797,0.059028,0.029962,0.375,0.06035,0.409722,0.051429,0.670299,0.014326,0.235972,0.001876,0.099731,0.001498,0.308721,0.050158,0.429044,0.070673,48
0.3,robust_mpc_replan,4,0.600694,0.053042,0.48754,0.002871,0.443676,0.003617,0.090278,0.036339,0.013889,0.01317,0.069444,0.028908,0.357639,0.053264,0.402778,0.064395,0.672539,0.014323,0.236694,0.00192,0.10027,0.00163,0.35182,0.04658,0.400242,0.063916,48
0.3,robust_mpc_replan,5,0.611111,0.057815,0.493105,0.003281,0.444466,0.003731,0.09375,0.037552,0.027778,0.020247,0.079861,0.030741,0.364583,0.046296,0.447917,0.058485,0.672619,0.014716,0.236534,0.001798,0.09956,0.001764,0.342423,0.051023,0.389998,0.070261,48
0.3,robust_mpc_replan,6,0.645833,0.057233,0.490515,0.003071,0.448549,0.003095,0.100694,0.044295,0.017361,0.014556,0.086806,0.033678,0.375,0.048143,0.451389,0.065216,0.6693,0.013622,0.23496,0.00223,0.100178,0.00159,0.311412,0.050362,0.424609,0.062711,48
0.3,robust_mpc_replan,7,0.645833,0.062752,0.490155,0.003439,0.446236,0.003341,0.083333,0.033693,0.024306,0.019427,0.072917,0.025561,0.354167,0.059661,0.440972,0.052818,0.672169,0.015302,0.236012,0.001685,0.100107,0.001486,0.31177,0.055385,0.437272,0.073636,48
0.3,robust_mpc_replan,8,0.5625,0.059661,0.488585,0.003176,0.44957,0.00369,0.097222,0.036175,0.027778,0.017758,0.069444,0.032013,0.399306,0.055653,0.451389,0.063749,0.66755,0.013227,0.237295,0.002018,0.098778,0.001416,0.385329,0.052761,0.35078,0.065576,48
0.3,robust_mpc_replan,9,0.663194,0.05544,0.491946,0.003672,0.446509,0.004089,0.09375,0.037552,0.024306,0.016817,0.083333,0.029179,0.402778,0.067269,0.46875,0.063525,0.667882,0.014288,0.237642,0.002074,0.09987,0.001577,0.295835,0.048317,0.443926,0.060953,48
0.4,active_viewpoint_reacquisition,0,0.555556,0.063284,0.451611,0.003311,0.297014,0.003336,0.131944,0.041218,0.045139,0.02525,0.072917,0.032121,0.402778,0.054008,0.284722,0.050501,0.70177,0.014307,0.246757,0.001887,0.133754,0.001669,0.389027,0.055573,0.274105,0.082245,48
0.4,active_viewpoint_reacquisition,1,0.527778,0.064761,0.452998,0.003055,0.30152,0.003667,0.145833,0.041976,0.048611,0.025657,0.076389,0.030693,0.392361,0.060342,0.295139,0.063957,0.702759,0.015293,0.246278,0.001897,0.133652,0.001476,0.413924,0.056297,0.245025,0.075886,48
0.4,active_viewpoint_reacquisition,2,0.545139,0.061314,0.452515,0.00407,0.300263,0.003536,0.114583,0.033912,0.059028,0.034374,0.097222,0.033458,0.385417,0.062398,0.28125,0.050686,0.702046,0.015,0.245243,0.001971,0.133641,0.00155,0.39995,0.054059,0.254511,0.072509,48
0.4,active_viewpoint_reacquisition,3,0.555556,0.059429,0.452035,0.00316,0.299356,0.004035,0.114583,0.04257,0.045139,0.023302,0.048611,0.033635,0.423611,0.05234,0.260417,0.051381,0.696246,0.015107,0.247202,0.001867,0.134069,0.00172,0.388924,0.051864,0.304276,0.073228,48
0.4,active_viewpoint_reacquisition,4,0.565972,0.056496,0.449805,0.003302,0.298626,0.004552,0.114583,0.04257,0.059028,0.026618,0.076389,0.038855,0.444444,0.062532,0.3125,0.052038,0.69476,0.01476,0.246836,0.00217,0.133912,0.001707,0.381515,0.049855,0.286948,0.061007,48
0.4,active_viewpoint_reacquisition,5,0.5,0.063034,0.449671,0.00382,0.301023,0.003276,0.125,0.035737,0.048611,0.021658,0.0625,0.028565,0.413194,0.05835,0.284722,0.05234,0.700359,0.016865,0.246829,0.002039,0.134134,0.001502,0.437311,0.054878,0.230786,0.073059,48
0.4,active_viewpoint_reacquisition,6,0.604167,0.052038,0.44964,0.003165,0.300318,0.003613,0.177083,0.040579,0.038194,0.020027,0.076389,0.029111,0.368056,0.055838,0.277778,0.047979,0.699023,0.016331,0.243626,0.001563,0.133763,0.001746,0.3473,0.045655,0.296676,0.063834,48
0.4,active_viewpoint_reacquisition,7,0.572917,0.059088,0.449772,0.00291,0.298191,0.00416,0.114583,0.041444,0.065972,0.027059,0.059028,0.024778,0.402778,0.066562,0.25,0.045621,0.70608,0.014622,0.24482,0.002158,0.133322,0.00181,0.374872,0.051873,0.294135,0.079225,48
0.4,active_viewpoint_reacquisition,8,0.579861,0.048622,0.450738,0.003448,0.298724,0.003119,0.145833,0.048266,0.059028,0.029962,0.100694,0.036053,0.4375,0.052939,0.25,0.048632,0.700688,0.014394,0.246892,0.001887,0.133714,0.001688,0.369598,0.043045,0.269597,0.072278,48
0.4,active_viewpoint_reacquisition,9,0.576389,0.054985,0.452019,0.003033,0.298239,0.004182,0.135417,0.044205,0.0625,0.028565,0.072917,0.027349,0.454861,0.051227,0.309028,0.04561,0.70065,0.01509,0.247951,0.001868,0.13414,0.001357,0.371883,0.048392,0.2887,0.074854,48
0.4,conformal_goal_validity_filter,0,0.545139,0.061314,0.55133,0.003263,0.427165,0.003238,0.076389,0.030693,0.013889,0.01317,0.079861,0.030741,0.381944,0.068747,0.333333,0.053273,0.636568,0.014948,0.219358,0.001789,0.060281,0.001634,0.398157,0.05386,0.361423,0.06726,48
0.4,conformal_goal_validity_filter,1,0.618056,0.064487,0.552276,0.003211,0.426862,0.003676,0.065972,0.027059,0.03125,0.018598,0.065972,0.030354,0.34375,0.04604,0.465278,0.053236,0.635382,0.015384,0.219283,0.001547,0.059681,0.001373,0.335855,0.05683,0.432224,0.076514,48
0.4,conformal_goal_validity_filter,2,0.635417,0.048296,0.553056,0.002811,0.432612,0.003166,0.0625,0.025035,0.020833,0.018518,0.072917,0.030613,0.326389,0.051429,0.392361,0.06265,0.640807,0.015479,0.21967,0.001617,0.060206,0.001506,0.32014,0.042321,0.454629,0.045375,48
0.4,conformal_goal_validity_filter,3,0.555556,0.054444,0.554315,0.003486,0.428216,0.003479,0.027778,0.020247,0.020833,0.015759,0.055556,0.026339,0.326389,0.053236,0.385417,0.056006,0.639619,0.015509,0.21862,0.001619,0.059457,0.001535,0.388684,0.047485,0.409976,0.061788,48
0.4,conformal_goal_validity_filter,4,0.652778,0.056575,0.551971,0.003426,0.428527,0.003358,0.041667,0.020633,0.027778,0.020247,0.065972,0.030354,0.340278,0.05234,0.440972,0.059553,0.642758,0.014126,0.21842,0.001811,0.061734,0.001775,0.304403,0.049167,0.485127,0.064301,48
0.4,conformal_goal_validity_filter,5,0.579861,0.061507,0.553557,0.003121,0.428541,0.003888,0.0625,0.031704,0.020833,0.015759,0.055556,0.024477,0.378472,0.058147,0.440972,0.057121,0.645092,0.015032,0.219944,0.001767,0.060189,0.001371,0.367417,0.053357,0.415426,0.069253,48
0.4,conformal_goal_validity_filter,6,0.600694,0.058955,0.553404,0.003269,0.429702,0.003924,0.059028,0.022789,0.024306,0.016817,0.065972,0.027059,0.361111,0.056155,0.368056,0.055838,0.638341,0.014398,0.218421,0.001891,0.060347,0.001762,0.349802,0.05147,0.427059,0.065127,48
0.4,conformal_goal_validity_filter,7,0.597222,0.062152,0.554634,0.003341,0.428883,0.004029,0.072917,0.027349,0.03125,0.020988,0.059028,0.02834,0.336806,0.059553,0.40625,0.050452,0.639606,0.015073,0.220093,0.00178,0.060686,0.001581,0.353334,0.054136,0.409098,0.068851,48
0.4,conformal_goal_validity_filter,8,0.631944,0.058324,0.551571,0.003118,0.426575,0.003731,0.097222,0.03746,0.020833,0.015759,0.090278,0.040054,0.329861,0.048133,0.427083,0.054072,0.639138,0.014818,0.218441,0.001624,0.060355,0.001314,0.32366,0.051386,0.419978,0.073035,48
0.4,conformal_goal_validity_filter,9,0.642361,0.05053,0.553105,0.003799,0.429842,0.003687,0.0625,0.030175,0.017361,0.014556,0.100694,0.033325,0.315972,0.050763,0.368056,0.059924,0.64039,0.014941,0.21871,0.001749,0.060024,0.001549,0.314133,0.044497,0.447507,0.060325,48
0.4,failure_aware_manipulation_policy,0,0.625,0.051005,0.505737,0.002866,0.443216,0.003369,0.09375,0.030613,0.017361,0.017506,0.076389,0.029111,0.423611,0.057508,0.413194,0.05835,0.671388,0.01588,0.226276,0.002101,0.108517,0.001702,0.328351,0.044692,0.421037,0.061606,48
0.4,failure_aware_manipulation_policy,1,0.649306,0.051687,0.506936,0.00324,0.440723,0.003555,0.069444,0.027222,0.027778,0.020247,0.079861,0.036379,0.361111,0.058628,0.40625,0.061443,0.669306,0.013819,0.226405,0.001849,0.109749,0.001525,0.307373,0.044839,0.443625,0.064556,48
0.4,failure_aware_manipulation_policy,2,0.576389,0.065216,0.504432,0.003206,0.44079,0.003567,0.069444,0.032013,0.020833,0.015759,0.069444,0.032013,0.364583,0.056427,0.409722,0.059924,0.672683,0.015197,0.227606,0.001546,0.108895,0.001638,0.372053,0.057233,0.380608,0.072295,48
0.4,failure_aware_manipulation_policy,3,0.597222,0.060611,0.508179,0.003262,0.43914,0.003319,0.09375,0.032121,0.038194,0.022264,0.072917,0.033561,0.378472,0.053042,0.40625,0.064449,0.671042,0.015769,0.227154,0.001785,0.108649,0.001475,0.352559,0.052987,0.367434,0.061431,48
0.4,failure_aware_manipulation_policy,4,0.642361,0.063026,0.509354,0.003293,0.443818,0.003693,0.097222,0.032013,0.03125,0.020988,0.052083,0.024133,0.385417,0.05767,0.392361,0.05544,0.670886,0.015001,0.225813,0.00185,0.10872,0.001422,0.313919,0.055234,0.427698,0.070165,48
0.4,failure_aware_manipulation_policy,5,0.618056,0.066651,0.508238,0.003434,0.440976,0.00362,0.069444,0.0305,0.048611,0.025657,0.045139,0.023302,0.447917,0.060863,0.385417,0.050686,0.670719,0.015894,0.227627,0.001938,0.108422,0.001461,0.334597,0.058445,0.416413,0.079983,48
0.4,failure_aware_manipulation_policy,6,0.607639,0.058754,0.510177,0.002902,0.438864,0.003856,0.086806,0.032243,0.034722,0.019351,0.059028,0.024778,0.420139,0.05835,0.472222,0.057815,0.671097,0.015192,0.22591,0.00216,0.108555,0.001565,0.344683,0.051605,0.401875,0.071858,48
0.4,failure_aware_manipulation_policy,7,0.649306,0.055226,0.508831,0.002812,0.441687,0.003551,0.100694,0.033325,0.027778,0.017758,0.097222,0.036175,0.392361,0.05006,0.399306,0.058955,0.664521,0.015764,0.225802,0.001982,0.10997,0.001642,0.307623,0.048397,0.412853,0.062875,48
0.4,failure_aware_manipulation_policy,8,0.635417,0.05115,0.508328,0.003516,0.43834,0.003321,0.086806,0.037657,0.034722,0.019351,0.055556,0.029715,0.347222,0.060611,0.427083,0.056636,0.667546,0.014534,0.227406,0.002074,0.109058,0.001413,0.320169,0.044851,0.421169,0.061029,48
0.4,failure_aware_manipulation_policy,9,0.677083,0.059487,0.506539,0.002971,0.437038,0.003455,0.114583,0.035279,0.048611,0.023742,0.09375,0.037552,0.364583,0.044205,0.402778,0.055732,0.666822,0.014804,0.225172,0.001947,0.10923,0.001724,0.283523,0.052283,0.414027,0.076605,48
0.4,goal_retargeting_heuristic,0,0.552083,0.053412,0.421669,0.002564,0.449791,0.004043,0.069444,0.033458,0.041667,0.02281,0.079861,0.033678,0.277778,0.048955,0.364583,0.055582,0.738935,0.015411,0.220724,0.002133,0.127771,0.001692,0.391913,0.046766,0.317213,0.06082,48
0.4,goal_retargeting_heuristic,1,0.600694,0.061314,0.419462,0.002909,0.448389,0.003509,0.100694,0.036053,0.027778,0.017758,0.079861,0.033678,0.302083,0.055582,0.381944,0.058324,0.739583,0.01458,0.218434,0.001949,0.126901,0.00199,0.351045,0.054161,0.365586,0.066924,48
0.4,goal_retargeting_heuristic,2,0.538194,0.062461,0.419241,0.004025,0.450883,0.00315,0.100694,0.038588,0.045139,0.027059,0.104167,0.031704,0.277778,0.051772,0.409722,0.05234,0.736986,0.015836,0.220059,0.002124,0.126816,0.001407,0.405797,0.054749,0.270254,0.079439,48
0.4,goal_retargeting_heuristic,3,0.583333,0.055021,0.424384,0.003726,0.445083,0.003794,0.076389,0.032198,0.027778,0.017758,0.104167,0.033162,0.28125,0.046804,0.399306,0.055653,0.740069,0.015145,0.221487,0.002197,0.125779,0.001468,0.364269,0.048021,0.346733,0.059431,48
0.4,goal_retargeting_heuristic,4,0.548611,0.058324,0.421011,0.003223,0.446894,0.003603,0.09375,0.036271,0.045139,0.02525,0.09375,0.032121,0.291667,0.046136,0.413194,0.051457,0.736388,0.015419,0.219891,0.002231,0.126312,0.001474,0.395937,0.050596,0.297332,0.077804,48
0.4,goal_retargeting_heuristic,5,0.586806,0.057533,0.425654,0.003024,0.446845,0.003377,0.09375,0.034942,0.041667,0.024797,0.086806,0.033678,0.284722,0.049555,0.4375,0.058863,0.739439,0.014569,0.219818,0.002166,0.126267,0.001693,0.361436,0.050255,0.336484,0.06804,48
0.4,goal_retargeting_heuristic,6,0.625,0.06035,0.420763,0.003313,0.450849,0.003714,0.083333,0.030757,0.03125,0.018598,0.114583,0.033912,0.326389,0.053236,0.402778,0.070698,0.73652,0.014319,0.219355,0.002102,0.126333,0.001631,0.329605,0.053434,0.376234,0.073768,48
0.4,goal_retargeting_heuristic,7,0.513889,0.057405,0.422199,0.003617,0.44971,0.003728,0.09375,0.033561,0.045139,0.023302,0.076389,0.033635,0.350694,0.056076,0.371528,0.050763,0.740997,0.015415,0.220578,0.001484,0.1277,0.001604,0.426222,0.049991,0.266031,0.074078,48
0.4,goal_retargeting_heuristic,8,0.604167,0.059661,0.420978,0.003336,0.448728,0.003342,0.072917,0.027349,0.034722,0.019351,0.104167,0.035902,0.315972,0.054363,0.434028,0.069962,0.738272,0.016385,0.220695,0.001572,0.127136,0.001512,0.348056,0.052674,0.371302,0.067711,48
0.4,goal_retargeting_heuristic,9,0.604167,0.050187,0.424031,0.00314,0.447132,0.003521,0.097222,0.036175,0.048611,0.023742,0.100694,0.038588,0.288194,0.052142,0.409722,0.053236,0.740006,0.01508,0.220939,0.00216,0.127028,0.001695,0.348317,0.044407,0.33717,0.061886,48
0.4,learned_goal_state_classifier,0,0.625,0.044038,0.57594,0.002969,0.452569,0.003139,0.097222,0.034843,0.038194,0.022264,0.100694,0.037342,0.409722,0.058324,0.395833,0.050187,0.625847,0.015219,0.216016,0.001723,0.091001,0.001725,0.328118,0.038516,0.390735,0.056128,48
0.4,learned_goal_state_classifier,1,0.642361,0.05835,0.575839,0.003282,0.452231,0.003758,0.09375,0.033561,0.020833,0.018518,0.069444,0.0305,0.427083,0.056636,0.409722,0.055838,0.62038,0.015333,0.214809,0.001748,0.091381,0.001381,0.313456,0.050963,0.449258,0.065369,48
0.4,learned_goal_state_classifier,2,0.684028,0.056076,0.579959,0.003252,0.453283,0.003555,0.069444,0.028908,0.027778,0.017758,0.059028,0.02834,0.399306,0.058955,0.402778,0.051314,0.619481,0.014818,0.215202,0.002206,0.091126,0.001478,0.277522,0.049175,0.500267,0.065755,48
0.4,learned_goal_state_classifier,3,0.586806,0.056705,0.576909,0.002594,0.453438,0.003283,0.083333,0.030757,0.013889,0.016372,0.09375,0.034942,0.388889,0.066206,0.420139,0.068077,0.622224,0.015227,0.214682,0.001809,0.090406,0.001206,0.362348,0.050011,0.387104,0.070526,48
0.4,learned_goal_state_classifier,4,0.649306,0.061699,0.573098,0.003063,0.448321,0.00361,0.065972,0.030354,0.034722,0.019351,0.0625,0.030175,0.40625,0.054072,0.392361,0.067729,0.61777,0.015786,0.215077,0.001868,0.091148,0.00148,0.307019,0.053855,0.462336,0.074856,48
0.4,learned_goal_state_classifier,5,0.628472,0.056076,0.573568,0.00322,0.449312,0.003364,0.079861,0.036379,0.020833,0.015759,0.072917,0.033561,0.427083,0.045523,0.444444,0.062532,0.620405,0.014654,0.215211,0.001581,0.091163,0.001763,0.324987,0.049076,0.439086,0.061517,48
0.4,learned_goal_state_classifier,6,0.652778,0.053125,0.574277,0.002956,0.451347,0.003074,0.065972,0.02525,0.006944,0.009522,0.083333,0.042396,0.395833,0.0564,0.465278,0.062247,0.620769,0.014841,0.215475,0.002125,0.090244,0.001678,0.304577,0.046485,0.481396,0.064284,48
0.4,learned_goal_state_classifier,7,0.628472,0.059354,0.575388,0.003489,0.451342,0.003247,0.09375,0.033561,0.020833,0.018518,0.065972,0.030354,0.354167,0.052038,0.46875,0.058079,0.620949,0.014726,0.214559,0.002043,0.090809,0.001253,0.325827,0.051935,0.42936,0.071769,48
0.4,learned_goal_state_classifier,8,0.659722,0.050501,0.573177,0.002963,0.453501,0.004194,0.097222,0.036175,0.03125,0.020988,0.072917,0.027349,0.315972,0.056076,0.420139,0.059155,0.622433,0.01502,0.215775,0.002231,0.090464,0.001564,0.299203,0.044461,0.445211,0.069667,48
0.4,learned_goal_state_classifier,9,0.670139,0.057121,0.574139,0.003581,0.451888,0.00388,0.083333,0.033693,0.034722,0.019351,0.0625,0.034559,0.399306,0.050295,0.399306,0.055653,0.622899,0.015497,0.213188,0.001697,0.090722,0.001586,0.290307,0.050507,0.469834,0.068344,48
0.4,oracle_goal_state_supervisor,0,0.857639,0.044561,0.812797,0.003275,0.673378,0.003388,0.0,0.0,0.0,0.0,0.0,0.0,0.614583,0.05767,0.604167,0.050187,0.427107,0.014563,0.275509,0.001983,0.006769,0.001324,0.0,0.0,0.817709,0.044218,48
0.4,oracle_goal_state_supervisor,1,0.90625,0.034942,0.812948,0.00317,0.677178,0.003418,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,0.06022,0.607639,0.056287,0.429342,0.015411,0.276157,0.001675,0.007791,0.001492,0.0,0.0,0.865804,0.035229,48
0.4,oracle_goal_state_supervisor,2,0.833333,0.041265,0.81301,0.003297,0.675165,0.003441,0.0,0.0,0.0,0.0,0.0,0.0,0.600694,0.053042,0.638889,0.061,0.42411,0.015321,0.277497,0.002018,0.006822,0.001562,0.0,0.0,0.793757,0.041431,48
0.4,oracle_goal_state_supervisor,3,0.840278,0.046604,0.817715,0.002786,0.67298,0.003718,0.0,0.0,0.0,0.0,0.0,0.0,0.600694,0.053042,0.618056,0.064487,0.424116,0.014901,0.273867,0.001923,0.007209,0.001401,0.0,0.0,0.800471,0.046695,48
0.4,oracle_goal_state_supervisor,4,0.861111,0.043859,0.81126,0.00308,0.675693,0.003337,0.0,0.0,0.0,0.0,0.0,0.0,0.569444,0.059826,0.659722,0.059924,0.42481,0.01512,0.275061,0.001876,0.006775,0.001426,0.0,0.0,0.821045,0.044227,48
0.4,oracle_goal_state_supervisor,5,0.892361,0.034374,0.813263,0.003958,0.677083,0.003258,0.0,0.0,0.0,0.0,0.0,0.0,0.611111,0.058628,0.649306,0.054363,0.423556,0.014936,0.275683,0.0017,0.0075,0.001444,0.0,0.0,0.853861,0.035175,48
