split,task,regime,method,seed,episodes,success,goal_validity_f1,retarget_precision,stale_goal_pursuit,unsafe_reach,false_abandonment,reappearance_recovery,substitute_goal_success,belief_update_latency,intervention_cost,ece,regret,utility
nominal,shelf_retrieval,visual_occlusion,uncertainty_halt,9,6,0.5,0.441761,0.310078,0.0,0.0,0.166667,0.166667,0.333333,0.646798,0.205224,0.122535,0.43988,0.308302
nominal,shelf_retrieval,visual_occlusion,active_viewpoint_reacquisition,9,6,1.0,0.515458,0.338054,0.0,0.0,0.166667,0.333333,0.333333,0.606918,0.246648,0.126941,0.0,0.807733
nominal,shelf_retrieval,visual_occlusion,pomdp_belief_planner,9,6,0.666667,0.570566,0.416683,0.0,0.0,0.333333,0.333333,0.333333,0.546659,0.211096,0.107779,0.293253,0.395627
nominal,shelf_retrieval,visual_occlusion,goal_retargeting_heuristic,9,6,0.666667,0.481855,0.485092,0.0,0.0,0.0,0.166667,0.333333,0.627134,0.223636,0.108124,0.293253,0.570265
nominal,shelf_retrieval,visual_occlusion,failure_aware_manipulation_policy,9,6,0.5,0.551578,0.480847,0.0,0.0,0.0,0.5,0.666667,0.553114,0.231405,0.089627,0.43988,0.445705
nominal,shelf_retrieval,visual_occlusion,robust_mpc_replan,9,6,0.5,0.533819,0.485006,0.0,0.0,0.166667,0.5,0.166667,0.586777,0.256162,0.078536,0.43988,0.319868
nominal,shelf_retrieval,visual_occlusion,conformal_goal_validity_filter,9,6,0.333333,0.598249,0.476915,0.0,0.166667,0.0,0.166667,0.333333,0.526953,0.211626,0.049336,0.586507,0.10863
nominal,shelf_retrieval,visual_occlusion,learned_goal_state_classifier,9,6,0.166667,0.648077,0.490336,0.166667,0.0,0.0,0.5,0.166667,0.500864,0.217246,0.080773,0.733134,-0.02132
nominal,shelf_retrieval,visual_occlusion,active_subgoal_probe_policy,9,6,0.666667,0.618627,0.483584,0.0,0.0,0.0,0.166667,0.333333,0.529511,0.265037,0.088381,0.293253,0.56707
nominal,shelf_retrieval,visual_occlusion,risk_budgeted_goal_recovery,9,6,0.166667,0.619885,0.521575,0.0,0.0,0.0,0.333333,0.166667,0.527101,0.247543,0.050614,0.733134,0.08408
nominal,shelf_retrieval,visual_occlusion,proposed_disappearing_goal_belief_revision_v4,9,6,0.666667,0.734718,0.583995,0.0,0.0,0.0,0.5,0.666667,0.430996,0.255734,0.055532,0.293253,0.61868
nominal,shelf_retrieval,visual_occlusion,risk_calibrated_goal_belief_revision_v5,9,6,0.666667,0.811226,0.67294,0.0,0.0,0.0,0.833333,0.333333,0.34866,0.277662,0.01069,0.293253,0.630675
nominal,shelf_retrieval,visual_occlusion,oracle_goal_state_supervisor,9,6,0.666667,0.870876,0.718719,0.0,0.0,0.0,0.5,0.666667,0.329581,0.274733,0.001386,0.0,0.628029
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,0,6,0.666667,0.237865,0.184435,0.166667,0.166667,0.333333,0.333333,0.0,0.795824,0.123379,0.187716,0.295613,0.076898
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,0,6,0.666667,0.36936,0.269928,0.0,0.0,0.0,0.333333,0.166667,0.663283,0.161099,0.160297,0.295613,0.579074
nominal,shelf_retrieval,object_moved,uncertainty_halt,0,6,0.5,0.427842,0.310286,0.0,0.0,0.166667,0.166667,0.0,0.591222,0.219205,0.120566,0.443419,0.292319
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,0,6,0.333333,0.495751,0.341229,0.0,0.0,0.0,0.166667,0.666667,0.539913,0.250298,0.114142,0.591226,0.24697
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,0,6,0.833333,0.546224,0.407816,0.333333,0.0,0.0,0.666667,0.333333,0.501669,0.219743,0.092131,0.147806,0.540392
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,0,6,0.5,0.465724,0.475671,0.0,0.0,0.0,0.333333,0.0,0.588353,0.214529,0.115831,0.443419,0.402407
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,0,6,0.5,0.556526,0.493758,0.0,0.0,0.0,0.166667,0.666667,0.523033,0.224505,0.092075,0.443419,0.427073
nominal,shelf_retrieval,object_moved,robust_mpc_replan,0,6,0.5,0.537811,0.452352,0.166667,0.0,0.0,0.166667,0.333333,0.574048,0.236634,0.087506,0.443419,0.286889
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,0,6,0.833333,0.5949,0.479814,0.0,0.0,0.0,0.333333,0.166667,0.478911,0.214617,0.04266,0.147806,0.762418
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,0,6,0.833333,0.625259,0.496986,0.166667,0.166667,0.0,0.5,0.666667,0.464604,0.216467,0.071226,0.147806,0.491993
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,0,6,0.666667,0.637225,0.476654,0.0,0.166667,0.166667,0.333333,0.5,0.463183,0.256374,0.088726,0.295613,0.314575
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,0,6,1.0,0.61873,0.496192,0.0,0.0,0.0,0.166667,0.5,0.469845,0.25094,0.057359,0.0,0.92194
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,0,6,1.0,0.71682,0.586962,0.0,0.0,0.0,0.833333,0.666667,0.406477,0.262289,0.05294,0.0,0.973397
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,0,6,1.0,0.821626,0.653654,0.0,0.0,0.0,0.5,0.333333,0.339181,0.281414,0.005142,0.0,0.944986
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,0,6,0.833333,0.859148,0.703617,0.0,0.0,0.0,0.833333,0.833333,0.258309,0.281244,0.000651,0.0,0.821237
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,1,6,0.166667,0.248517,0.1781,0.0,0.0,0.0,0.5,0.0,0.795723,0.136518,0.19529,0.759,0.075461
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,1,6,0.5,0.357167,0.271993,0.166667,0.0,0.166667,0.333333,0.333333,0.649752,0.140579,0.164021,0.4554,0.266486
nominal,shelf_retrieval,object_moved,uncertainty_halt,1,6,0.833333,0.418495,0.314122,0.166667,0.166667,0.333333,0.5,0.166667,0.639939,0.206494,0.125247,0.1518,0.341913
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,1,6,0.666667,0.516634,0.328287,0.0,0.0,0.0,0.333333,0.166667,0.555726,0.243139,0.12049,0.3036,0.568598
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,1,6,0.5,0.562306,0.424148,0.0,0.0,0.0,0.0,0.333333,0.501569,0.232637,0.095188,0.4554,0.399189
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,1,6,0.333333,0.472164,0.489366,0.0,0.0,0.0,0.5,0.333333,0.597096,0.215361,0.11201,0.6072,0.261728
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,1,6,0.666667,0.556421,0.476458,0.0,0.0,0.0,0.666667,0.333333,0.517687,0.229755,0.096214,0.3036,0.609022
nominal,shelf_retrieval,object_moved,robust_mpc_replan,1,6,0.833333,0.543026,0.48436,0.0,0.0,0.166667,0.333333,0.5,0.55062,0.24679,0.085279,0.1518,0.660504
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,1,6,1.0,0.61691,0.461801,0.166667,0.0,0.0,0.333333,0.333333,0.494009,0.218066,0.044723,0.0,0.816707
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,1,6,0.666667,0.616586,0.478452,0.166667,0.0,0.166667,0.5,0.333333,0.470402,0.222491,0.079328,0.3036,0.38978
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,1,6,0.333333,0.619523,0.467186,0.166667,0.0,0.0,0.5,0.5,0.496807,0.252587,0.082816,0.6072,0.149497
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,1,6,0.833333,0.612532,0.51358,0.0,0.0,0.0,0.5,0.833333,0.453817,0.237303,0.056249,0.1518,0.795283
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,1,6,0.5,0.71546,0.585054,0.0,0.0,0.0,0.333333,0.5,0.384097,0.263738,0.050391,0.4554,0.434754
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,1,6,1.0,0.81182,0.656994,0.0,0.0,0.0,0.666667,0.666667,0.318736,0.269443,0.008488,0.0,0.969118
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,1,6,1.0,0.867474,0.69767,0.0,0.0,0.0,0.833333,0.333333,0.277759,0.277159,0.000908,0.0,0.967814
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,2,6,0.833333,0.244173,0.191522,0.0,0.0,0.0,0.333333,0.166667,0.786053,0.13741,0.20075,0.15218,0.737809
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,2,6,0.333333,0.384152,0.262437,0.0,0.166667,0.0,0.166667,0.166667,0.658098,0.150442,0.158431,0.608721,0.058774
nominal,shelf_retrieval,object_moved,uncertainty_halt,2,6,0.666667,0.415551,0.301403,0.0,0.0,0.166667,0.166667,0.333333,0.642739,0.201081,0.122092,0.30436,0.476512
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,2,6,0.833333,0.520561,0.32592,0.166667,0.0,0.333333,0.166667,0.166667,0.555714,0.250063,0.12619,0.15218,0.407767
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,2,6,0.833333,0.568097,0.416531,0.0,0.0,0.0,0.5,0.333333,0.512188,0.214622,0.105743,0.15218,0.767574
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,2,6,0.833333,0.491463,0.500626,0.0,0.0,0.166667,0.333333,0.166667,0.584394,0.205934,0.116082,0.15218,0.649295
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,2,6,0.833333,0.571179,0.464389,0.166667,0.0,0.166667,0.333333,0.333333,0.559222,0.224519,0.08689,0.15218,0.538901
nominal,shelf_retrieval,object_moved,robust_mpc_replan,2,6,0.666667,0.531873,0.502076,0.166667,0.0,0.0,0.666667,0.333333,0.568109,0.225409,0.09802,0.30436,0.487407
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,2,6,0.5,0.618796,0.468,0.166667,0.0,0.0,0.5,0.833333,0.497458,0.221566,0.054797,0.456541,0.345295
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,2,6,0.833333,0.638142,0.492167,0.166667,0.0,0.0,0.666667,0.666667,0.438261,0.22092,0.076594,0.15218,0.678794
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,2,6,0.5,0.626389,0.487055,0.166667,0.0,0.166667,0.5,0.333333,0.47345,0.263271,0.084337,0.456541,0.209625
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,2,6,0.666667,0.613419,0.507765,0.0,0.0,0.0,0.5,0.166667,0.464996,0.239152,0.052766,0.30436,0.599948
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,2,6,0.666667,0.72511,0.591333,0.0,0.0,0.0,0.333333,0.833333,0.401047,0.244592,0.054955,0.30436,0.620313
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,2,6,0.833333,0.80061,0.66893,0.0,0.0,0.0,0.5,0.333333,0.311787,0.27431,0.003902,0.15218,0.782092
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,2,6,0.833333,0.879844,0.69019,0.0,0.0,0.0,0.5,0.5,0.287617,0.281521,0.001732,0.0,0.785378
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,3,6,0.333333,0.236758,0.18463,0.166667,0.0,0.0,0.333333,0.0,0.770621,0.132136,0.187148,0.596119,0.115656
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,3,6,0.666667,0.374312,0.252742,0.333333,0.0,0.0,0.0,0.166667,0.683213,0.134472,0.159589,0.298059,0.324555
nominal,shelf_retrieval,object_moved,uncertainty_halt,3,6,0.666667,0.415407,0.302273,0.0,0.0,0.166667,0.5,0.0,0.639971,0.210169,0.126752,0.298059,0.479565
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,3,6,0.666667,0.505028,0.354452,0.166667,0.0,0.166667,0.666667,0.166667,0.530248,0.239472,0.110363,0.298059,0.448624
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,3,6,0.5,0.587636,0.446216,0.333333,0.0,0.333333,0.333333,0.166667,0.495426,0.227873,0.087601,0.447089,-0.016572
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,3,6,0.666667,0.470314,0.491592,0.166667,0.0,0.0,0.666667,0.0,0.590055,0.230042,0.115831,0.298059,0.466002
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,3,6,0.666667,0.563615,0.479098,0.0,0.0,0.166667,0.5,0.5,0.514396,0.220695,0.095795,0.298059,0.511997
nominal,shelf_retrieval,object_moved,robust_mpc_replan,3,6,0.5,0.538873,0.461887,0.166667,0.0,0.166667,0.666667,0.666667,0.568405,0.235385,0.088011,0.447089,0.238268
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,3,6,0.5,0.59713,0.447722,0.0,0.0,0.0,0.0,0.166667,0.482847,0.213817,0.035001,0.447089,0.411512
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,3,6,1.0,0.647801,0.494295,0.166667,0.0,0.0,0.5,0.666667,0.456492,0.208746,0.078032,0.0,0.836686
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,3,6,0.666667,0.631272,0.477222,0.0,0.0,0.0,0.333333,0.333333,0.502885,0.286602,0.089312,0.298059,0.57256
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,3,6,0.666667,0.603405,0.504746,0.0,0.0,0.333333,0.5,0.0,0.477273,0.24378,0.049834,0.298059,0.397872
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,3,6,0.833333,0.731752,0.605869,0.0,0.0,0.0,0.666667,0.666667,0.384067,0.247026,0.056176,0.14903,0.800771
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,3,6,1.0,0.816994,0.653316,0.0,0.0,0.0,0.333333,0.666667,0.329615,0.270453,0.009296,0.0,0.948046
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,3,6,1.0,0.859641,0.724103,0.0,0.0,0.0,0.666667,0.666667,0.275306,0.286341,0.002499,0.0,0.967442
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,4,6,0.5,0.25375,0.193443,0.166667,0.0,0.0,0.0,0.0,0.775323,0.142148,0.189497,0.453489,0.2569
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,4,6,0.666667,0.38037,0.248102,0.0,0.0,0.166667,0.0,0.0,0.668017,0.142116,0.16361,0.302326,0.45797
nominal,shelf_retrieval,object_moved,uncertainty_halt,4,6,0.666667,0.432054,0.3165,0.333333,0.0,0.166667,0.166667,0.166667,0.657691,0.220825,0.12955,0.302326,0.2207
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,4,6,1.0,0.507225,0.360726,0.0,0.166667,0.0,0.666667,0.0,0.570222,0.231477,0.119284,0.0,0.739137
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,4,6,0.666667,0.562333,0.441165,0.166667,0.333333,0.0,0.333333,0.333333,0.491116,0.227729,0.094445,0.302326,0.109681
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,4,6,0.666667,0.498866,0.481504,0.333333,0.166667,0.0,0.5,0.166667,0.579025,0.214779,0.107835,0.302326,0.169558
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,4,6,0.666667,0.564399,0.477569,0.0,0.0,0.0,0.666667,0.666667,0.530924,0.22911,0.095836,0.302326,0.623637
nominal,shelf_retrieval,object_moved,robust_mpc_replan,4,6,0.666667,0.511897,0.479936,0.0,0.166667,0.0,0.333333,0.5,0.525653,0.236041,0.084575,0.302326,0.415132
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,4,6,0.833333,0.60141,0.44656,0.0,0.0,0.0,0.333333,0.333333,0.470381,0.2252,0.04888,0.151163,0.768167
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,4,6,0.666667,0.652746,0.495019,0.166667,0.0,0.0,0.5,0.666667,0.473554,0.211982,0.079695,0.302326,0.502281
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,4,6,0.833333,0.624622,0.513277,0.0,0.0,0.0,0.166667,0.5,0.452818,0.256064,0.0853,0.151163,0.74844
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,4,6,1.0,0.60493,0.506936,0.0,0.0,0.333333,0.333333,0.833333,0.455453,0.23867,0.054621,0.0,0.758468
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,4,6,0.5,0.715248,0.596202,0.0,0.0,0.0,0.833333,0.666667,0.418516,0.266494,0.067873,0.453489,0.468361
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,4,6,1.0,0.810095,0.637665,0.0,0.0,0.0,0.333333,0.666667,0.307846,0.279438,0.005231,0.0,0.949731
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,4,6,1.0,0.881715,0.70208,0.0,0.0,0.0,0.5,0.833333,0.284818,0.277494,0.001097,0.0,0.965327
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,5,6,0.5,0.237837,0.20399,0.333333,0.166667,0.0,0.333333,0.0,0.766198,0.124729,0.183594,0.452757,0.137801
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,5,6,0.666667,0.38532,0.282226,0.166667,0.0,0.166667,0.166667,0.0,0.67652,0.144824,0.161786,0.301838,0.347967
nominal,shelf_retrieval,object_moved,uncertainty_halt,5,6,0.666667,0.439931,0.328032,0.0,0.166667,0.0,0.166667,0.166667,0.594507,0.213051,0.127424,0.301838,0.416818
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,5,6,0.666667,0.494451,0.334551,0.166667,0.0,0.166667,0.666667,0.166667,0.562397,0.255203,0.12146,0.301838,0.369432
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,5,6,0.5,0.560002,0.433959,0.0,0.0,0.0,0.5,0.166667,0.509573,0.22089,0.099679,0.452757,0.426325
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,5,6,0.666667,0.477745,0.489343,0.0,0.0,0.333333,0.666667,0.333333,0.60948,0.230285,0.113714,0.301838,0.40709
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,5,6,1.0,0.56907,0.507632,0.0,0.0,0.0,0.333333,0.0,0.50405,0.223532,0.096067,0.0,0.90827
nominal,shelf_retrieval,object_moved,robust_mpc_replan,5,6,0.666667,0.542148,0.461533,0.0,0.0,0.0,0.333333,0.333333,0.558122,0.237407,0.08311,0.301838,0.585921
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,5,6,0.166667,0.613814,0.481358,0.166667,0.0,0.0,0.166667,0.666667,0.504639,0.213667,0.047427,0.754595,-0.012266
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,5,6,0.5,0.617954,0.486361,0.0,0.0,0.0,0.333333,0.5,0.471974,0.208528,0.075749,0.452757,0.441345
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,5,6,0.5,0.614214,0.481619,0.0,0.0,0.0,0.666667,0.166667,0.491602,0.270725,0.0888,0.452757,0.4255
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,5,6,0.666667,0.620336,0.507954,0.0,0.0,0.0,0.5,0.5,0.47393,0.237688,0.055752,0.301838,0.614117
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,5,6,0.5,0.725801,0.592957,0.0,0.0,0.0,0.833333,0.166667,0.413252,0.253417,0.055134,0.452757,0.452845
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,5,6,0.666667,0.809272,0.64719,0.0,0.0,0.0,0.5,0.166667,0.324667,0.262501,0.004624,0.301838,0.608489
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,5,6,0.833333,0.868454,0.702556,0.0,0.0,0.0,0.666667,0.333333,0.268465,0.284931,0.001949,0.0,0.792335
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,6,6,0.5,0.239901,0.197854,0.166667,0.166667,0.0,0.0,0.166667,0.775654,0.135353,0.189188,0.448314,0.11997
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,6,6,0.666667,0.396614,0.2632,0.166667,0.0,0.166667,0.333333,0.166667,0.6866,0.138706,0.160704,0.298876,0.36787
nominal,shelf_retrieval,object_moved,uncertainty_halt,6,6,0.333333,0.43744,0.296767,0.166667,0.0,0.166667,0.0,0.166667,0.633983,0.203365,0.129748,0.597752,0.002914
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,6,6,0.5,0.519311,0.341221,0.0,0.0,0.166667,0.666667,0.5,0.543858,0.240598,0.112662,0.448314,0.345009
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,6,6,0.666667,0.569096,0.439361,0.166667,0.0,0.166667,0.5,0.166667,0.541493,0.235571,0.100117,0.298876,0.370228
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,6,6,1.0,0.497851,0.501737,0.166667,0.0,0.166667,0.5,0.166667,0.58591,0.211515,0.105998,0.0,0.707264
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,6,6,0.833333,0.565799,0.466702,0.0,0.166667,0.0,0.833333,0.833333,0.514826,0.221237,0.091211,0.149438,0.632592
nominal,shelf_retrieval,object_moved,robust_mpc_replan,6,6,0.833333,0.534615,0.480657,0.0,0.0,0.0,0.5,0.333333,0.555035,0.237909,0.089976,0.149438,0.761914
nominal,shelf_retrieval,object_moved,conformal_goal_validity_filter,6,6,1.0,0.622313,0.476861,0.166667,0.0,0.0,0.5,0.0,0.528026,0.206269,0.046425,0.0,0.814004
nominal,shelf_retrieval,object_moved,learned_goal_state_classifier,6,6,0.833333,0.622476,0.502754,0.0,0.0,0.0,0.333333,0.5,0.466866,0.222399,0.077667,0.149438,0.770134
nominal,shelf_retrieval,object_moved,active_subgoal_probe_policy,6,6,0.666667,0.602419,0.475248,0.0,0.0,0.166667,0.666667,0.333333,0.448564,0.2615,0.091234,0.298876,0.507384
nominal,shelf_retrieval,object_moved,risk_budgeted_goal_recovery,6,6,0.666667,0.603884,0.484624,0.0,0.0,0.0,0.5,0.5,0.488037,0.251834,0.053332,0.298876,0.609869
nominal,shelf_retrieval,object_moved,proposed_disappearing_goal_belief_revision_v4,6,6,0.666667,0.702267,0.574038,0.166667,0.0,0.0,0.333333,0.333333,0.388524,0.248521,0.057367,0.298876,0.475676
nominal,shelf_retrieval,object_moved,risk_calibrated_goal_belief_revision_v5,6,6,0.833333,0.811221,0.653212,0.0,0.0,0.0,0.5,0.166667,0.319838,0.263138,0.003853,0.149438,0.775473
nominal,shelf_retrieval,object_moved,oracle_goal_state_supervisor,6,6,0.833333,0.861013,0.7122,0.0,0.0,0.0,0.333333,0.833333,0.289552,0.277668,0.001751,0.0,0.792257
nominal,shelf_retrieval,object_moved,last_seen_goal_pursuit,7,6,0.666667,0.235157,0.198056,0.0,0.0,0.0,0.0,0.333333,0.753031,0.137515,0.200778,0.297937,0.558589
nominal,shelf_retrieval,object_moved,memory_only_belief_tracking,7,6,0.333333,0.362091,0.265226,0.0,0.0,0.333333,0.333333,0.0,0.68023,0.143173,0.158832,0.595873,0.04976
nominal,shelf_retrieval,object_moved,uncertainty_halt,7,6,0.666667,0.441595,0.312127,0.166667,0.0,0.0,0.0,0.333333,0.651199,0.199083,0.13505,0.297937,0.439671
nominal,shelf_retrieval,object_moved,active_viewpoint_reacquisition,7,6,0.666667,0.526498,0.345324,0.0,0.0,0.166667,0.833333,0.166667,0.55579,0.25706,0.119119,0.297937,0.500553
nominal,shelf_retrieval,object_moved,pomdp_belief_planner,7,6,1.0,0.560763,0.44021,0.0,0.0,0.0,0.666667,0.0,0.49508,0.229833,0.105072,0.0,0.926514
nominal,shelf_retrieval,object_moved,goal_retargeting_heuristic,7,6,0.833333,0.498933,0.503462,0.0,0.0,0.0,0.5,0.333333,0.606643,0.218264,0.115438,0.148968,0.759626
nominal,shelf_retrieval,object_moved,failure_aware_manipulation_policy,7,6,0.833333,0.577052,0.476557,0.166667,0.0,0.0,0.333333,0.5,0.531537,0.214008,0.098169,0.148968,0.645123
